REGIONID,forecast_error_mw
QLD1,5906.44
QLD1,5860.23
QLD1,5916.12
QLD1,5854.66
QLD1,5902.35
QLD1,5883.16
QLD1,5902.11
QLD1,5873.14
QLD1,5888.29
QLD1,5847.85
QLD1,5827.18
QLD1,5866.71
QLD1,5847.25
QLD1,5891.95
QLD1,5894.88
QLD1,5824.34
QLD1,5860.55
QLD1,5861.69
QLD1,5863.83
QLD1,5897.38
QLD1,5867.53
QLD1,5920.35
QLD1,5901.58
QLD1,5928.01
QLD1,5955.91
QLD1,6026.11
QLD1,5922.43
QLD1,5967.6
QLD1,5982.43
QLD1,6021.57
QLD1,6007.63
QLD1,6015.22
QLD1,6052.97
QLD1,6061.35
QLD1,6072.55
QLD1,6124.56
QLD1,6158.36
QLD1,6207.94
QLD1,6273.9
QLD1,6320.69
QLD1,6331.22
QLD1,6330.22
QLD1,6381.71
QLD1,6405.63
QLD1,6442.58
QLD1,6456.52
QLD1,6521.79
QLD1,6673.9
QLD1,6743.52
QLD1,6813.86
QLD1,6843.94
QLD1,6865.34
QLD1,6924.95
QLD1,6947.11
QLD1,7013.14
QLD1,7017.43
QLD1,7077.29
QLD1,7104.52
QLD1,7050.41
QLD1,7197.96
QLD1,7254.28
QLD1,7277.11
QLD1,7296.45
QLD1,7290.23
QLD1,7310.45
QLD1,7263.95
QLD1,7300.07
QLD1,7279.47
QLD1,7288.65
QLD1,7337.42
QLD1,7367.03
QLD1,7346.12
QLD1,7351.82
QLD1,7377.64
QLD1,7378.98
QLD1,7397.17
QLD1,7391.96
QLD1,7414.74
QLD1,7411.46
QLD1,7427.87
QLD1,7366.42
QLD1,7393.12
QLD1,7409.86
QLD1,7470.88
QLD1,7449.08
QLD1,7461.21
QLD1,7439.65
QLD1,7415.65
QLD1,7429.36
QLD1,7403.29
QLD1,7388.17
QLD1,7299.13
QLD1,7279.15
QLD1,7226.1
QLD1,7234.92
QLD1,7145.3
QLD1,7059.37
QLD1,7036.06
QLD1,7096.95
QLD1,7115.97
QLD1,7143.59
QLD1,7089.81
QLD1,7136.91
QLD1,7113.46
QLD1,7235.69
QLD1,7243.7
QLD1,7249.84
QLD1,7333.88
QLD1,7287.04
QLD1,7280.13
QLD1,7384.09
QLD1,7375.5
QLD1,7405.9
QLD1,7438.66
QLD1,7428.85
QLD1,7434.96
QLD1,7424.31
QLD1,7421.84
QLD1,7289.53
QLD1,7332.19
QLD1,7234.02
QLD1,7251.07
QLD1,7304.57
QLD1,7384.01
QLD1,7484.19
QLD1,7456.91
QLD1,7414.54
QLD1,7488.4
QLD1,7480.51
QLD1,7541.2
QLD1,7524.08
QLD1,7572.17
QLD1,7604.45
QLD1,7608.25
QLD1,7588.49
QLD1,7623.44
QLD1,7572.57
QLD1,7557.18
QLD1,7562.5
QLD1,7568.6
QLD1,7531.9
QLD1,7494.6
QLD1,7490.13
QLD1,7509.57
QLD1,7523.59
QLD1,7508.82
QLD1,7469.32
QLD1,7535.87
QLD1,7521.05
QLD1,7448.68
QLD1,7475.09
QLD1,7484.04
QLD1,7436.08
QLD1,7418.22
QLD1,7462.42
QLD1,7440.25
QLD1,7506.62
QLD1,7483.65
QLD1,7518.04
QLD1,7509.19
QLD1,7567.22
QLD1,7627.95
QLD1,7617.58
QLD1,7647.22
QLD1,7664.99
QLD1,7712.84
QLD1,7714.07
QLD1,7685.62
QLD1,7714.79
QLD1,7704.74
QLD1,7607.09
QLD1,7696.94
QLD1,7705.44
QLD1,7770.77
QLD1,7819.92
QLD1,7771.17
QLD1,7861.28
QLD1,7860.48
QLD1,7859.74
QLD1,7818.46
QLD1,7858.43
QLD1,7866.21
QLD1,7875.56
QLD1,7916.35
QLD1,7870.06
QLD1,7913.57
QLD1,7936.54
QLD1,7916.36
QLD1,8003.55
QLD1,7953.7
QLD1,7937.86
QLD1,7933.34
QLD1,8015.95
QLD1,7993.94
QLD1,7991.76
QLD1,8076.78
QLD1,8082.11
QLD1,8065.58
QLD1,8068.39
QLD1,8059.92
QLD1,8056.37
QLD1,8092.73
QLD1,8049.53
QLD1,7957.92
QLD1,7916.06
QLD1,7885.43
QLD1,7883.98
QLD1,7856.49
QLD1,7785.83
QLD1,7798.6
QLD1,7718.62
QLD1,7725.41
QLD1,7684.59
QLD1,7642.66
QLD1,7588.56
QLD1,7554.76
QLD1,7537.39
QLD1,7457.28
QLD1,7409.79
QLD1,7412.29
QLD1,7397.01
QLD1,7520.02
QLD1,7542.94
QLD1,7404.92
QLD1,7413.73
QLD1,7398.66
QLD1,7308.21
QLD1,7300.13
QLD1,7265.91
QLD1,7272.53
QLD1,7305.66
QLD1,7254.82
QLD1,7183.34
QLD1,7191.4
QLD1,7118.93
QLD1,7083.32
QLD1,7066.4
QLD1,6961.46
QLD1,6945.58
QLD1,6854.17
QLD1,6806.19
QLD1,6803.16
QLD1,6738.22
QLD1,6687.73
QLD1,6632.18
QLD1,6587.5
QLD1,6572.64
QLD1,6568.79
QLD1,6546.8
QLD1,6480.77
QLD1,6435.33
QLD1,6405.55
QLD1,6376.43
QLD1,6383.28
QLD1,6334.84
QLD1,6325.49
QLD1,6284.58
QLD1,6340.58
QLD1,6408.9
QLD1,6334.35
QLD1,6255.99
QLD1,6204.73
QLD1,6150.16
QLD1,6130.03
QLD1,6125.94
QLD1,6090.9
QLD1,6060.91
QLD1,6037.18
QLD1,6043.19
QLD1,6047.62
QLD1,5969.23
QLD1,5953.99
QLD1,5958.37
QLD1,5944.4
QLD1,5953.81
QLD1,5922.81
QLD1,5861.16
QLD1,5864.24
QLD1,5857.35
QLD1,5813.87
QLD1,5829.97
QLD1,5806.16
QLD1,5761.87
QLD1,5838.86
QLD1,5800.0
QLD1,5728.16
QLD1,5726.4
QLD1,5770.15
QLD1,5731.3
QLD1,5738.71
QLD1,5694.8
QLD1,5709.46
QLD1,5675.81
QLD1,5735.05
QLD1,5706.93
QLD1,5758.83
QLD1,5737.67
QLD1,5723.23
QLD1,5706.75
QLD1,5733.4
QLD1,5762.07
QLD1,5743.38
QLD1,5753.7
QLD1,5729.29
QLD1,5727.26
QLD1,5758.18
QLD1,5737.24
QLD1,5776.36
QLD1,5758.03
QLD1,5755.72
QLD1,5773.73
QLD1,5816.57
QLD1,5854.14
QLD1,5863.54
QLD1,5875.77
QLD1,5904.37
QLD1,5880.07
QLD1,5899.89
QLD1,5913.84
QLD1,5934.95
QLD1,5932.77
QLD1,5981.29
QLD1,6009.58
QLD1,6032.14
QLD1,6092.73
QLD1,6126.5
QLD1,6092.54
QLD1,6186.19
QLD1,6234.33
QLD1,6256.19
QLD1,6272.12
QLD1,6272.52
QLD1,6299.14
QLD1,6381.79
QLD1,6380.69
QLD1,6456.3
QLD1,6429.38
QLD1,6505.16
QLD1,6533.2
QLD1,6533.0
QLD1,6553.94
QLD1,6549.15
QLD1,6525.23
QLD1,6493.65
QLD1,6463.88
QLD1,6421.79
QLD1,6447.91
QLD1,6456.22
QLD1,6496.08
QLD1,6385.27
QLD1,6372.17
QLD1,6365.6
QLD1,6250.43
QLD1,6240.91
QLD1,6197.93
QLD1,6146.61
QLD1,6080.94
QLD1,6030.43
QLD1,5942.01
QLD1,5900.87
QLD1,5897.81
QLD1,5794.25
QLD1,5805.35
QLD1,5697.83
QLD1,5706.67
QLD1,5619.62
QLD1,5659.53
QLD1,5611.53
QLD1,5483.09
QLD1,5595.42
QLD1,5595.98
QLD1,5520.04
QLD1,5485.57
QLD1,5580.06
QLD1,5560.36
QLD1,5624.04
QLD1,5602.94
QLD1,5586.01
QLD1,5617.56
QLD1,5662.46
QLD1,5563.93
QLD1,5536.37
QLD1,5528.42
QLD1,5526.2
QLD1,5464.39
QLD1,5414.08
QLD1,5391.07
QLD1,5378.37
QLD1,5353.28
QLD1,5288.74
QLD1,5221.24
QLD1,5212.56
QLD1,5297.68
QLD1,5309.32
QLD1,5256.48
QLD1,5289.57
QLD1,5399.53
QLD1,5396.25
QLD1,5456.93
QLD1,5391.38
QLD1,5408.91
QLD1,5558.1
QLD1,5480.12
QLD1,5393.31
QLD1,5438.7
QLD1,5403.63
QLD1,5440.99
QLD1,5431.16
QLD1,5454.56
QLD1,5436.15
QLD1,5450.16
QLD1,5436.4
QLD1,5381.42
QLD1,5386.05
QLD1,5417.43
QLD1,5395.07
QLD1,5348.17
QLD1,5316.55
QLD1,5369.2
QLD1,5336.34
QLD1,5369.05
QLD1,5465.7
QLD1,5579.78
QLD1,5621.53
QLD1,5640.78
QLD1,5666.29
QLD1,5614.74
QLD1,5715.34
QLD1,5674.0
QLD1,5708.36
QLD1,5715.18
QLD1,5728.46
QLD1,5780.89
QLD1,5835.52
QLD1,5900.13
QLD1,5920.35
QLD1,5991.04
QLD1,6101.85
QLD1,6153.22
QLD1,6247.31
QLD1,6369.18
QLD1,6499.9
QLD1,6518.47
QLD1,6518.58
QLD1,6654.02
QLD1,6766.66
QLD1,6758.58
QLD1,6907.12
QLD1,6961.0
QLD1,6871.28
QLD1,6985.62
QLD1,7054.2
QLD1,7130.12
QLD1,7185.88
QLD1,7169.84
QLD1,7107.7
QLD1,7271.44
QLD1,7318.23
QLD1,7337.86
QLD1,7421.07
QLD1,7418.46
QLD1,7471.27
QLD1,7592.03
QLD1,7660.65
QLD1,7775.9
QLD1,7854.42
QLD1,7847.17
QLD1,7816.63
QLD1,7855.9
QLD1,7962.91
QLD1,8045.53
QLD1,8038.99
QLD1,8142.78
QLD1,8205.43
QLD1,8256.86
QLD1,8233.62
QLD1,8271.39
QLD1,8275.05
QLD1,8293.7
QLD1,8202.35
QLD1,8195.91
QLD1,8232.96
QLD1,8265.08
QLD1,8310.1
QLD1,8319.25
QLD1,8352.28
QLD1,8304.72
QLD1,8390.46
QLD1,8321.54
QLD1,8331.81
QLD1,8326.73
QLD1,8231.41
QLD1,8167.36
QLD1,8096.38
QLD1,8103.46
QLD1,8083.0
QLD1,8089.02
QLD1,8006.02
QLD1,7918.7
QLD1,7886.91
QLD1,7863.1
QLD1,7832.17
QLD1,7815.8
QLD1,7802.36
QLD1,7759.42
QLD1,7721.82
QLD1,7687.71
QLD1,7671.95
QLD1,7549.68
QLD1,7722.96
QLD1,7685.39
QLD1,7626.48
QLD1,7645.73
QLD1,7549.43
QLD1,7504.49
QLD1,7469.33
QLD1,7433.8
QLD1,7410.04
QLD1,7467.21
QLD1,7389.07
QLD1,7326.37
QLD1,7380.88
QLD1,7263.65
QLD1,7210.82
QLD1,7173.48
QLD1,7122.48
QLD1,7056.8
QLD1,7064.22
QLD1,6944.59
QLD1,6872.35
QLD1,6857.18
QLD1,6800.9
QLD1,6754.72
QLD1,6729.8
QLD1,6642.03
QLD1,6611.51
QLD1,6586.2
QLD1,6577.85
QLD1,6528.33
QLD1,6447.08
QLD1,6477.56
QLD1,6448.28
QLD1,6408.62
QLD1,6325.59
QLD1,6315.58
QLD1,6409.18
QLD1,6376.09
QLD1,6344.9
QLD1,6343.78
QLD1,6249.2
QLD1,6246.45
QLD1,6276.94
QLD1,6234.47
QLD1,6234.51
QLD1,6116.07
QLD1,6063.73
QLD1,6073.02
QLD1,6032.78
QLD1,6077.99
QLD1,6051.95
QLD1,6019.75
QLD1,5991.4
QLD1,5995.06
QLD1,5977.56
QLD1,5965.46
QLD1,5960.23
QLD1,5910.68
QLD1,5892.0
QLD1,5819.08
QLD1,5819.97
QLD1,5914.32
QLD1,5846.97
QLD1,5894.48
QLD1,5834.65
QLD1,5900.49
QLD1,5844.4
QLD1,5797.59
QLD1,5774.2
QLD1,5776.52
QLD1,5821.47
QLD1,5787.87
QLD1,5770.77
QLD1,5767.78
QLD1,5714.56
QLD1,5751.47
QLD1,5763.11
QLD1,5768.77
QLD1,5788.78
QLD1,5763.78
QLD1,5839.25
QLD1,5783.66
QLD1,5772.61
QLD1,5746.8
QLD1,5774.81
QLD1,5777.83
QLD1,5793.05
QLD1,5799.6
QLD1,5767.89
QLD1,5803.67
QLD1,5785.94
QLD1,5773.29
QLD1,5840.42
QLD1,5826.5
QLD1,5828.0
QLD1,5881.2
QLD1,5875.19
QLD1,5853.93
QLD1,5898.17
QLD1,5912.75
QLD1,5947.64
QLD1,5975.98
QLD1,6008.95
QLD1,6061.09
QLD1,6035.69
QLD1,6102.9
QLD1,6133.01
QLD1,6163.08
QLD1,6205.84
QLD1,6238.99
QLD1,6254.7
QLD1,6241.76
QLD1,6295.18
QLD1,6408.13
QLD1,6384.61
QLD1,6385.77
QLD1,6381.44
QLD1,6445.76
QLD1,6437.06
QLD1,6439.38
QLD1,6386.06
QLD1,6461.67
QLD1,6417.73
QLD1,6430.87
QLD1,6393.95
QLD1,6346.66
QLD1,6373.51
QLD1,6305.48
QLD1,6257.37
QLD1,6271.5
QLD1,6294.98
QLD1,6138.96
QLD1,6109.45
QLD1,6036.5
QLD1,6034.53
QLD1,5992.23
QLD1,5883.3
QLD1,5893.55
QLD1,5902.32
QLD1,5826.24
QLD1,5791.71
QLD1,5691.87
QLD1,5623.63
QLD1,5565.83
QLD1,5496.21
QLD1,5505.22
QLD1,5486.6
QLD1,5478.34
QLD1,5447.49
QLD1,5422.77
QLD1,5441.79
QLD1,5456.79
QLD1,5418.19
QLD1,5419.33
QLD1,5376.67
QLD1,5399.07
QLD1,5388.53
QLD1,5268.85
QLD1,5255.61
QLD1,5212.04
QLD1,5252.85
QLD1,5193.5
QLD1,5153.86
QLD1,5121.83
QLD1,5130.85
QLD1,5144.97
QLD1,5107.0
QLD1,5146.86
QLD1,5088.17
QLD1,5175.05
QLD1,5102.22
QLD1,5137.1
QLD1,5132.02
QLD1,5080.06
QLD1,5206.52
QLD1,5152.08
QLD1,5239.01
QLD1,5248.93
QLD1,5300.47
QLD1,5281.84
QLD1,5402.29
QLD1,5294.42
QLD1,5302.18
QLD1,5394.7
QLD1,5379.13
QLD1,5418.81
QLD1,5383.82
QLD1,5362.02
QLD1,5329.63
QLD1,5483.56
QLD1,5336.09
QLD1,5337.02
QLD1,5305.07
QLD1,5380.26
QLD1,5393.26
QLD1,5441.87
QLD1,5459.14
QLD1,5489.21
QLD1,5515.22
QLD1,5426.67
QLD1,5451.41
QLD1,5501.32
QLD1,5563.3
QLD1,5519.68
QLD1,5582.29
QLD1,5616.21
QLD1,5683.61
QLD1,5649.58
QLD1,5619.76
QLD1,5654.07
QLD1,5642.32
QLD1,5675.94
QLD1,5800.76
QLD1,5716.46
QLD1,5760.08
QLD1,5768.43
QLD1,5815.53
QLD1,5878.04
QLD1,5951.32
QLD1,6054.06
QLD1,6047.85
QLD1,6100.8
QLD1,6162.67
QLD1,6208.09
QLD1,6290.82
QLD1,6374.95
QLD1,6441.57
QLD1,6526.51
QLD1,6620.59
QLD1,6716.9
QLD1,6803.34
QLD1,6868.01
QLD1,7000.93
QLD1,7018.53
QLD1,7099.74
QLD1,7144.03
QLD1,7225.36
QLD1,7326.0
QLD1,7447.5
QLD1,7512.33
QLD1,7551.79
QLD1,7703.46
QLD1,7825.37
QLD1,7843.54
QLD1,7932.38
QLD1,7919.34
QLD1,7983.27
QLD1,8019.49
QLD1,8088.1
QLD1,8105.39
QLD1,8242.86
QLD1,8238.34
QLD1,8278.24
QLD1,8350.96
QLD1,8377.2
QLD1,8357.41
QLD1,8381.46
QLD1,8354.56
QLD1,8267.11
QLD1,8345.55
QLD1,8310.51
QLD1,8390.01
QLD1,8397.16
QLD1,8432.82
QLD1,8422.96
QLD1,8435.13
QLD1,8438.97
QLD1,8379.03
QLD1,8439.87
QLD1,8386.24
QLD1,8260.66
QLD1,8233.47
QLD1,8194.62
QLD1,8173.39
QLD1,8109.83
QLD1,8075.16
QLD1,8083.24
QLD1,8063.13
QLD1,7977.95
QLD1,7924.73
QLD1,7843.89
QLD1,7841.68
QLD1,7788.12
QLD1,7828.89
QLD1,7806.13
QLD1,7707.18
QLD1,7695.18
QLD1,7625.85
QLD1,7698.27
QLD1,7715.68
QLD1,7713.3
QLD1,7668.84
QLD1,7661.09
QLD1,7604.9
QLD1,7601.91
QLD1,7524.94
QLD1,7498.66
QLD1,7524.34
QLD1,7450.19
QLD1,7387.76
QLD1,7391.82
QLD1,7365.78
QLD1,7255.89
QLD1,7237.75
QLD1,7133.01
QLD1,7088.47
QLD1,7091.8
QLD1,7069.79
QLD1,6936.66
QLD1,6909.31
QLD1,6814.4
QLD1,6801.35
QLD1,6702.47
QLD1,6737.88
QLD1,6714.02
QLD1,6644.68
QLD1,6592.39
QLD1,6617.4
QLD1,6474.81
QLD1,6527.04
QLD1,6462.49
QLD1,6376.41
QLD1,6400.5
QLD1,6366.8
QLD1,6388.3
QLD1,6412.19
QLD1,6375.75
QLD1,6373.84
QLD1,6277.76
QLD1,6213.29
QLD1,6158.06
QLD1,6112.34
QLD1,6133.79
QLD1,6076.78
QLD1,6082.36
QLD1,6053.8
QLD1,6101.67
QLD1,6058.45
QLD1,6061.72
QLD1,5982.0
QLD1,5971.86
QLD1,5979.98
QLD1,5964.53
QLD1,5952.53
QLD1,5938.59
QLD1,5937.5
QLD1,5896.85
QLD1,5864.18
QLD1,5904.84
QLD1,5893.71
QLD1,5841.37
QLD1,5832.6
QLD1,5805.66
QLD1,5781.63
QLD1,5753.8
QLD1,5745.64
QLD1,5795.6
QLD1,5778.67
QLD1,5811.8
QLD1,5773.51
QLD1,5754.71
QLD1,5728.84
QLD1,5727.54
QLD1,5789.61
QLD1,5765.81
QLD1,5747.99
QLD1,5789.6
QLD1,5799.16
QLD1,5778.61
QLD1,5752.08
QLD1,5719.67
QLD1,5730.98
QLD1,5714.69
QLD1,5713.75
QLD1,5728.81
QLD1,5751.08
QLD1,5825.91
QLD1,6206.16
QLD1,6190.56
QLD1,6300.59
QLD1,6406.67
QLD1,6455.83
QLD1,6529.96
QLD1,6631.25
QLD1,6707.11
QLD1,6704.12
QLD1,6814.9
QLD1,6853.68
QLD1,6925.85
QLD1,6957.37
QLD1,7112.43
QLD1,7198.0
QLD1,7346.46
QLD1,7377.72
QLD1,7468.44
QLD1,7540.77
QLD1,7629.93
QLD1,7760.48
QLD1,7859.51
QLD1,7961.16
QLD1,8058.56
QLD1,8082.81
QLD1,8201.78
QLD1,8287.32
QLD1,8442.43
QLD1,8522.02
QLD1,8544.74
SA1,1296.19
SA1,1313.46
SA1,1311.5
SA1,1324.53
SA1,1309.83
SA1,1333.97
SA1,1343.33
SA1,1356.46
SA1,1363.88
SA1,1333.13
SA1,1348.74
SA1,1357.72
SA1,1348.34
SA1,1362.52
SA1,1367.62
SA1,1357.59
SA1,1380.29
SA1,1385.18
SA1,1412.11
SA1,1424.07
SA1,1440.66
SA1,1455.7
SA1,1439.2
SA1,1468.36
SA1,1471.92
SA1,1492.01
SA1,1484.97
SA1,1514.99
SA1,1506.3
SA1,1541.47
SA1,1537.53
SA1,1595.41
SA1,1615.56
SA1,1628.49
SA1,1600.84
SA1,1611.88
SA1,1620.24
SA1,1588.0
SA1,1594.4
SA1,1616.36
SA1,1594.35
SA1,1596.83
SA1,1585.53
SA1,1600.89
SA1,1602.12
SA1,1597.23
SA1,1607.32
SA1,1586.51
SA1,1559.42
SA1,1578.65
SA1,1546.15
SA1,1555.9
SA1,1554.06
SA1,1526.58
SA1,1526.67
SA1,1531.9
SA1,1531.74
SA1,1537.71
SA1,1534.37
SA1,1508.93
SA1,1516.68
SA1,1487.82
SA1,1464.11
SA1,1467.37
SA1,1431.07
SA1,1432.06
SA1,1416.11
SA1,1425.01
SA1,1444.23
SA1,1426.39
SA1,1408.18
SA1,1424.92
SA1,1396.21
SA1,1406.39
SA1,1416.95
SA1,1423.92
SA1,1415.37
SA1,1407.28
SA1,1399.32
SA1,1422.12
SA1,1442.76
SA1,1434.84
SA1,1451.73
SA1,1420.32
SA1,1424.05
SA1,1428.53
SA1,1374.26
SA1,1381.35
SA1,1366.85
SA1,1366.59
SA1,1347.82
SA1,1328.42
SA1,1325.44
SA1,1310.29
SA1,1293.38
SA1,1276.91
SA1,1278.32
SA1,1304.22
SA1,1271.29
SA1,1288.47
SA1,1286.27
SA1,1265.98
SA1,1277.87
SA1,1266.79
SA1,1233.3
SA1,1232.3
SA1,1213.71
SA1,1207.87
SA1,1196.33
SA1,1196.04
SA1,1202.7
SA1,1191.41
SA1,1167.07
SA1,1182.19
SA1,1176.0
SA1,1203.66
SA1,1162.97
SA1,1171.85
SA1,1148.59
SA1,1173.72
SA1,1149.27
SA1,1165.61
SA1,1154.4
SA1,1179.86
SA1,1228.25
SA1,1206.82
SA1,1198.12
SA1,1210.77
SA1,1220.8
SA1,1206.15
SA1,1214.1
SA1,1228.18
SA1,1216.1
SA1,1257.49
SA1,1240.63
SA1,1263.44
SA1,1237.2
SA1,1258.18
SA1,1270.59
SA1,1251.33
SA1,1290.97
SA1,1296.42
SA1,1293.9
SA1,1302.46
SA1,1305.26
SA1,1293.92
SA1,1328.62
SA1,1318.96
SA1,1331.89
SA1,1333.77
SA1,1385.21
SA1,1368.36
SA1,1371.93
SA1,1357.99
SA1,1370.22
SA1,1384.39
SA1,1395.51
SA1,1391.72
SA1,1408.29
SA1,1416.3
SA1,1421.02
SA1,1438.52
SA1,1455.82
SA1,1454.48
SA1,1444.24
SA1,1448.13
SA1,1423.08
SA1,1421.2
SA1,1426.04
SA1,1449.32
SA1,1455.65
SA1,1456.25
SA1,1475.88
SA1,1477.92
SA1,1489.67
SA1,1482.63
SA1,1502.76
SA1,1495.53
SA1,1496.66
SA1,1459.24
SA1,1508.01
SA1,1490.86
SA1,1497.82
SA1,1464.26
SA1,1509.84
SA1,1495.8
SA1,1507.45
SA1,1497.48
SA1,1502.89
SA1,1501.13
SA1,1483.28
SA1,1473.88
SA1,1455.83
SA1,1492.65
SA1,1469.95
SA1,1459.7
SA1,1454.3
SA1,1447.17
SA1,1457.29
SA1,1443.54
SA1,1445.54
SA1,1440.95
SA1,1441.11
SA1,1458.32
SA1,1441.58
SA1,1416.04
SA1,1408.88
SA1,1426.42
SA1,1393.08
SA1,1426.39
SA1,1376.28
SA1,1393.57
SA1,1364.16
SA1,1352.81
SA1,1365.16
SA1,1349.17
SA1,1346.28
SA1,1325.27
SA1,1329.39
SA1,1331.97
SA1,1322.65
SA1,1315.66
SA1,1299.86
SA1,1283.0
SA1,1280.63
SA1,1291.83
SA1,1288.84
SA1,1281.41
SA1,1287.91
SA1,1283.19
SA1,1267.23
SA1,1282.48
SA1,1271.64
SA1,1265.64
SA1,1256.69
SA1,1309.71
SA1,1277.48
SA1,1296.89
SA1,1301.4
SA1,1288.13
SA1,1280.32
SA1,1298.6
SA1,1283.34
SA1,1345.52
SA1,1311.96
SA1,1337.09
SA1,1334.68
SA1,1338.34
SA1,1334.56
SA1,1342.73
SA1,1312.96
SA1,1327.79
SA1,1322.72
SA1,1327.74
SA1,1310.85
SA1,1312.26
SA1,1288.44
SA1,1294.38
SA1,1276.43
SA1,1272.0
SA1,1274.11
SA1,1281.26
SA1,1271.37
SA1,1265.39
SA1,1263.96
SA1,1262.86
SA1,1248.64
SA1,1239.94
SA1,1236.27
SA1,1240.0
SA1,1231.94
SA1,1232.13
SA1,1223.37
SA1,1213.15
SA1,1205.28
SA1,1204.26
SA1,1209.41
SA1,1195.68
SA1,1184.01
SA1,1183.12
SA1,1175.0
SA1,1178.37
SA1,1147.85
SA1,1174.56
SA1,1180.03
SA1,1164.5
SA1,1173.27
SA1,1178.38
SA1,1182.97
SA1,1191.31
SA1,1187.01
SA1,1191.91
SA1,1197.34
SA1,1196.17
SA1,1205.38
SA1,1226.61
SA1,1235.12
SA1,1228.16
SA1,1241.73
SA1,1241.0
SA1,1250.19
SA1,1257.92
SA1,1270.26
SA1,1281.24
SA1,1279.09
SA1,1278.02
SA1,1290.5
SA1,1284.91
SA1,1316.18
SA1,1320.77
SA1,1334.5
SA1,1343.15
SA1,1362.46
SA1,1370.69
SA1,1382.64
SA1,1388.11
SA1,1388.05
SA1,1412.51
SA1,1446.24
SA1,1454.17
SA1,1461.36
SA1,1470.14
SA1,1490.98
SA1,1475.08
SA1,1467.81
SA1,1445.05
SA1,1464.28
SA1,1436.63
SA1,1430.54
SA1,1411.91
SA1,1432.31
SA1,1410.73
SA1,1408.41
SA1,1390.72
SA1,1388.7
SA1,1381.25
SA1,1367.12
SA1,1312.39
SA1,1308.96
SA1,1287.09
SA1,1275.6
SA1,1268.84
SA1,1244.27
SA1,1206.05
SA1,1187.49
SA1,1192.42
SA1,1167.76
SA1,1141.9
SA1,1115.33
SA1,1099.39
SA1,1084.11
SA1,1059.78
SA1,1034.38
SA1,1008.02
SA1,983.72
SA1,949.89
SA1,898.57
SA1,859.21
SA1,812.68
SA1,781.34
SA1,740.63
SA1,733.64
SA1,708.44
SA1,691.37
SA1,642.3
SA1,637.15
SA1,585.57
SA1,587.64
SA1,549.02
SA1,531.59
SA1,487.12
SA1,445.78
SA1,435.38
SA1,378.25
SA1,377.33
SA1,320.95
SA1,360.98
SA1,314.2
SA1,284.68
SA1,324.68
SA1,273.68
SA1,285.75
SA1,249.26
SA1,254.72
SA1,222.77
SA1,180.94
SA1,178.89
SA1,165.31
SA1,160.68
SA1,128.22
SA1,150.2
SA1,164.42
SA1,152.57
SA1,153.25
SA1,152.15
SA1,105.29
SA1,123.49
SA1,128.51
SA1,117.92
SA1,105.61
SA1,126.64
SA1,113.87
SA1,89.12
SA1,80.33
SA1,96.45
SA1,87.03
SA1,79.86
SA1,77.17
SA1,84.57
SA1,102.98
SA1,96.92
SA1,91.37
SA1,124.07
SA1,118.76
SA1,128.16
SA1,128.66
SA1,127.04
SA1,141.0
SA1,167.95
SA1,179.69
SA1,195.64
SA1,210.53
SA1,240.25
SA1,251.39
SA1,242.0
SA1,282.73
SA1,282.67
SA1,305.51
SA1,313.61
SA1,362.46
SA1,375.02
SA1,399.71
SA1,404.11
SA1,437.45
SA1,450.02
SA1,487.65
SA1,527.42
SA1,580.22
SA1,573.9
SA1,612.36
SA1,625.17
SA1,639.48
SA1,648.3
SA1,685.5
SA1,706.84
SA1,717.18
SA1,770.21
SA1,824.77
SA1,846.15
SA1,887.28
SA1,914.77
SA1,919.16
SA1,953.88
SA1,998.08
SA1,1039.01
SA1,1078.61
SA1,1109.12
SA1,1136.15
SA1,1180.53
SA1,1210.99
SA1,1245.15
SA1,1257.78
SA1,1285.61
SA1,1306.5
SA1,1326.5
SA1,1370.22
SA1,1383.4
SA1,1416.55
SA1,1415.8
SA1,1421.91
SA1,1442.03
SA1,1437.42
SA1,1443.62
SA1,1445.7
SA1,1452.32
SA1,1438.73
SA1,1458.68
SA1,1447.75
SA1,1459.32
SA1,1456.57
SA1,1446.41
SA1,1442.54
SA1,1427.66
SA1,1423.16
SA1,1425.85
SA1,1417.62
SA1,1420.54
SA1,1439.74
SA1,1414.95
SA1,1423.05
SA1,1415.88
SA1,1416.36
SA1,1407.82
SA1,1400.56
SA1,1385.6
SA1,1373.73
SA1,1366.49
SA1,1365.96
SA1,1358.96
SA1,1358.45
SA1,1345.99
SA1,1339.63
SA1,1340.71
SA1,1354.34
SA1,1339.32
SA1,1336.07
SA1,1334.73
SA1,1317.74
SA1,1316.32
SA1,1299.83
SA1,1284.81
SA1,1275.98
SA1,1272.4
SA1,1266.61
SA1,1272.26
SA1,1261.59
SA1,1269.61
SA1,1279.2
SA1,1264.68
SA1,1251.32
SA1,1244.44
SA1,1223.42
SA1,1238.69
SA1,1292.25
SA1,1288.92
SA1,1287.16
SA1,1270.75
SA1,1267.08
SA1,1261.48
SA1,1274.38
SA1,1272.21
SA1,1303.46
SA1,1309.66
SA1,1312.17
SA1,1299.5
SA1,1300.14
SA1,1299.79
SA1,1311.88
SA1,1289.14
SA1,1302.81
SA1,1308.81
SA1,1320.87
SA1,1240.32
SA1,1284.56
SA1,1293.59
SA1,1259.06
SA1,1264.82
